,Ordinal Tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
65,Array_0,6,7,3,5,5,4,4,6,5,5,2,6,2,7,7,4,6,0,2,4,7,7,1,2,4,5,7,5,3,5,5,1,4,4,7,2,3,2,5,8,4,2,3,4,1,4,3,8,0,5,2,5,18,11,7,6,1,7,5,5,6,14,0,12,7,7,14,0,10,4,10,14,8,11,1,4,1,13,2,3,14,4,6,8,0,4,9,0,12,6,1,8,0,1,2,0,6,5,15,5
66,Array_0,5,7,3,1,0,5,8,2,4,4,3,3,0,3,3,2,11,0,6,3,0,4,4,1,10,4,4,6,4,6,4,4,5,4,3,3,2,2,7,9,2,4,5,2,1,2,3,7,1,10,3,4,10,13,17,10,0,6,3,9,9,12,0,7,14,8,4,1,7,5,15,17,6,14,0,10,0,13,6,7,12,2,3,7,3,4,12,0,12,6,1,6,5,1,1,0,5,4,19,4
67,Array_0,9,5,3,3,6,3,8,4,5,4,2,4,9,3,10,5,9,0,8,0,4,8,2,7,5,5,8,3,6,3,3,4,3,1,4,3,1,6,5,4,4,3,5,4,1,5,2,5,0,1,2,6,19,12,11,9,2,2,3,2,13,14,0,10,8,7,12,0,7,6,13,8,5,7,0,8,0,18,8,4,14,6,5,14,1,3,10,0,13,2,4,7,1,1,1,0,7,5,12,6
68,Array_0,6,9,8,4,3,3,4,4,4,1,2,7,2,13,11,3,6,0,10,4,5,6,3,2,7,3,7,4,3,4,3,1,2,4,3,5,1,3,3,6,5,0,4,4,0,2,2,3,3,7,3,6,18,8,14,10,0,6,2,2,12,14,0,14,11,7,7,0,7,7,6,14,7,8,1,7,1,17,8,3,11,4,3,8,2,10,13,0,8,5,1,5,2,1,2,0,3,5,18,8
69,Array_0,6,14,4,0,6,1,7,5,0,2,1,3,4,5,6,4,5,0,5,10,4,5,1,3,6,5,5,3,4,6,6,5,3,2,4,3,2,1,3,10,5,5,10,3,1,4,6,9,0,2,3,9,19,10,18,11,6,3,1,9,9,13,0,12,10,16,5,0,18,1,17,11,7,13,1,8,1,19,3,3,8,7,7,5,3,10,10,1,12,1,1,6,5,1,1,0,2,6,14,9
70,Array_0,2,6,6,4,2,4,4,8,1,4,4,7,7,9,6,4,6,1,2,3,7,9,3,4,4,2,2,4,5,3,5,6,4,1,8,4,1,4,1,8,2,1,11,2,0,2,6,6,2,3,5,2,13,17,16,8,1,5,3,1,10,17,0,3,9,2,11,1,9,2,16,8,4,9,0,8,0,12,8,9,10,3,6,4,3,5,11,0,15,8,0,5,3,1,0,0,5,4,13,5
71,Array_0,9,9,2,2,3,2,5,2,3,3,1,8,7,5,6,6,5,1,7,5,6,6,6,7,4,3,4,2,6,8,10,4,2,4,0,3,2,3,7,7,2,2,3,6,3,5,3,9,0,9,3,7,15,12,8,12,0,7,1,3,15,14,1,10,9,12,7,0,1,1,9,16,9,8,1,7,1,19,9,5,5,5,11,9,1,5,13,0,13,1,0,6,5,0,1,1,6,4,9,6
72,Array_0,6,4,1,2,3,2,5,5,6,4,5,10,3,3,13,2,6,0,5,3,1,9,4,2,6,4,7,2,5,2,11,1,3,4,4,2,3,4,2,6,5,7,1,9,0,3,0,4,2,7,4,5,17,14,11,11,2,1,2,2,13,12,1,14,11,0,7,1,12,7,13,11,9,6,0,4,1,16,10,6,9,11,10,8,4,9,13,0,12,5,0,9,4,3,0,0,2,5,17,9
73,Array_0,6,8,3,3,4,8,3,4,3,3,2,8,7,4,9,1,8,0,9,4,4,7,7,3,7,3,5,2,6,9,5,1,6,2,3,5,1,3,5,5,6,3,5,3,0,2,5,6,2,5,1,7,16,10,9,10,2,1,1,5,15,13,0,10,16,5,10,0,6,2,15,10,7,10,0,6,0,20,9,6,6,1,6,6,0,4,11,1,11,10,3,5,4,0,1,1,6,6,18,10
74,Array_0,5,9,6,4,6,5,7,3,2,5,1,5,5,2,6,3,5,0,6,5,12,4,6,3,3,2,5,5,4,4,4,5,4,3,6,5,3,3,6,11,4,5,4,5,1,2,4,6,0,3,4,3,16,11,17,10,1,10,0,4,12,15,0,8,15,3,14,0,8,2,9,7,12,12,2,4,1,21,7,6,10,3,6,5,1,5,11,0,13,9,0,4,2,2,2,1,1,7,16,5
75,Array_0,9,6,10,0,1,4,6,7,1,1,2,4,6,9,8,2,9,0,6,2,6,12,7,1,6,3,4,4,4,8,2,5,7,5,1,5,1,4,6,8,1,9,8,3,0,1,2,11,3,4,3,9,7,11,14,6,0,2,0,4,16,12,2,11,14,6,7,0,10,1,16,9,8,6,0,15,0,21,8,2,9,4,2,7,2,3,6,1,26,6,1,5,3,2,0,0,2,5,11,5
76,Array_0,3,8,6,5,3,4,4,4,7,2,5,6,7,3,7,1,2,0,3,4,5,4,3,1,3,3,2,1,2,7,5,2,4,6,5,5,2,5,5,8,5,8,4,3,0,5,1,9,0,4,4,9,14,12,14,14,1,6,3,6,6,20,1,7,10,6,8,0,8,8,15,11,11,10,0,6,1,14,5,6,7,9,7,8,0,7,8,0,11,6,0,5,5,1,1,1,6,7,16,6
77,Array_0,10,5,1,2,2,1,3,6,5,2,2,2,5,6,2,2,7,0,11,5,4,3,4,1,6,3,4,3,4,7,9,4,1,6,7,4,4,2,1,8,2,4,8,2,1,4,6,6,2,4,3,4,10,7,18,5,1,3,3,7,13,14,0,9,12,5,7,0,16,4,10,13,7,12,0,9,1,27,10,7,10,1,6,3,0,3,6,1,9,6,0,15,3,1,0,1,8,6,22,3
78,Array_0,8,7,4,0,4,6,6,5,4,4,5,3,2,7,1,2,9,1,6,4,3,7,1,5,3,2,3,5,2,7,3,5,7,10,4,4,2,2,4,8,3,6,6,4,0,8,2,10,1,4,2,2,30,8,16,7,2,4,4,3,10,19,0,7,10,8,9,0,20,3,9,11,1,11,0,13,1,21,5,6,4,3,7,6,3,6,11,0,8,8,0,4,1,1,1,0,3,3,14,6
79,Array_0,3,10,2,3,1,6,10,3,5,1,1,6,8,6,8,2,7,1,6,4,5,6,4,3,8,1,7,4,6,9,7,4,3,3,7,7,2,3,2,13,7,3,3,9,1,1,2,11,4,11,4,3,13,9,13,12,1,8,1,4,13,9,0,7,16,4,10,0,11,7,12,11,6,9,0,5,1,11,10,3,3,3,9,5,1,5,8,0,18,7,0,9,4,1,0,1,5,4,17,7
80,Array_0,7,6,4,3,4,3,3,5,4,4,5,3,4,5,10,2,8,1,7,4,7,6,6,5,8,3,3,8,3,8,6,3,3,9,3,5,3,1,2,11,4,4,3,5,1,6,6,6,5,4,3,5,11,8,13,14,2,6,2,4,8,18,1,9,12,8,7,1,4,6,5,9,9,9,0,15,0,15,8,3,8,6,3,11,2,6,7,0,11,7,1,12,4,1,1,2,7,8,12,3
81,Array_0,4,10,4,3,2,6,7,1,6,6,5,6,3,4,2,4,11,1,8,5,4,7,3,6,5,3,4,9,4,7,3,2,3,2,6,4,3,3,3,7,3,1,6,5,2,4,4,6,1,7,1,6,13,12,9,10,1,6,2,1,11,14,1,8,12,0,3,1,9,5,11,13,2,10,2,12,1,18,3,8,12,3,4,4,0,5,15,1,11,9,2,7,1,0,0,0,5,11,14,6
82,Array_0,3,12,11,2,4,9,5,3,7,3,0,6,5,4,6,4,8,0,4,4,7,7,7,4,13,2,7,2,6,4,10,1,3,7,4,3,3,1,0,7,3,4,10,6,0,4,3,8,0,4,3,3,11,11,12,6,1,3,1,4,10,17,0,10,9,6,9,0,9,3,13,17,4,9,0,8,0,15,9,6,8,8,8,8,1,6,11,0,13,6,1,4,1,0,0,1,3,5,12,6
83,Array_0,8,3,4,1,4,5,6,3,2,6,7,5,4,7,10,0,8,0,6,8,4,4,3,4,6,1,5,1,3,4,5,5,7,6,3,4,4,3,3,9,4,5,8,5,1,6,1,5,3,3,4,6,13,6,9,13,0,4,1,4,12,13,1,14,20,7,10,0,9,5,11,14,8,11,0,10,0,12,7,4,7,5,7,6,3,8,9,0,11,4,2,2,5,1,1,1,5,6,16,3
84,Array_0,9,14,1,3,6,3,7,7,3,2,3,4,6,2,7,2,11,0,8,8,3,8,3,4,7,2,5,3,5,5,4,4,2,3,4,2,2,7,4,6,1,4,1,3,0,10,2,4,2,3,2,4,16,9,12,8,2,2,2,1,7,14,0,9,11,9,6,0,14,6,12,9,8,7,2,9,0,16,4,5,7,5,5,5,1,5,10,1,12,7,0,4,3,1,0,0,3,4,17,7
85,Array_0,6,10,5,3,5,5,4,8,1,2,2,5,6,4,6,2,6,0,5,9,4,8,3,2,4,10,10,9,3,6,8,6,3,5,4,4,3,2,6,5,3,5,1,5,0,4,3,5,4,3,2,6,17,12,13,12,1,6,1,4,14,11,0,11,8,3,15,3,11,3,11,8,7,11,0,11,0,18,10,3,9,6,7,7,2,9,16,1,12,3,0,3,1,0,0,0,6,8,6,4
86,Array_0,4,8,5,3,6,4,6,5,3,3,2,7,6,3,4,5,2,1,1,6,0,5,1,2,0,4,1,2,8,4,4,5,1,9,5,7,4,8,3,9,3,6,5,6,0,3,5,4,1,6,5,5,21,13,13,13,4,5,1,3,6,15,0,6,10,9,15,0,12,8,7,7,10,10,0,10,0,15,8,5,8,5,4,9,2,12,15,0,9,5,0,7,1,1,2,1,7,5,17,10
87,Array_0,3,5,6,0,3,0,3,7,5,4,2,8,8,8,7,5,5,0,1,4,5,4,6,2,6,4,1,5,4,6,7,1,3,6,7,2,2,1,6,10,3,2,5,4,0,2,4,3,1,4,3,7,16,11,11,4,0,2,3,2,8,10,0,15,11,4,12,0,7,7,8,13,4,8,1,12,0,9,8,4,6,12,8,11,1,6,9,1,13,5,2,8,4,0,1,3,2,7,15,5
88,Array_0,5,2,3,0,5,5,5,9,4,4,3,4,4,2,7,1,8,0,2,8,3,5,4,3,7,5,2,3,11,4,5,2,3,3,6,3,2,3,0,8,4,5,3,5,1,1,4,5,2,5,6,5,19,9,10,6,0,8,4,4,11,13,2,9,11,4,6,0,12,7,10,4,10,12,0,6,0,25,6,3,11,7,9,2,2,4,11,1,6,6,0,4,1,0,1,0,1,7,7,5
89,Array_0,3,8,3,4,5,2,9,4,7,2,4,9,7,5,8,1,3,1,4,6,3,10,5,5,4,1,4,2,5,10,2,4,3,2,6,9,3,2,3,4,3,9,6,8,1,3,2,9,2,4,4,1,7,15,5,7,0,5,1,12,6,11,0,8,16,6,13,0,13,6,4,11,2,14,0,8,1,20,6,6,8,6,7,7,0,2,8,0,12,5,1,3,4,3,0,0,8,5,11,3
90,Array_0,9,6,3,1,9,3,4,4,7,1,5,4,4,1,11,4,7,0,0,4,6,9,5,5,5,5,4,3,4,4,3,3,4,4,4,6,3,4,2,7,2,3,5,9,0,6,4,8,4,7,5,3,21,9,8,7,0,5,2,5,10,16,0,14,13,6,10,0,8,5,12,14,5,15,0,7,0,13,5,7,12,4,5,11,1,6,12,0,13,5,0,4,4,3,0,0,2,4,14,10
91,Array_0,7,3,5,2,2,3,8,7,9,3,1,4,2,5,3,0,4,0,2,4,6,8,4,3,5,2,4,3,8,3,3,3,0,2,5,5,3,4,4,5,6,5,13,9,1,4,6,7,0,7,8,4,17,15,10,7,1,9,2,7,14,10,1,14,9,1,8,0,7,3,12,11,8,16,0,10,0,15,6,8,9,6,7,8,3,12,9,1,13,9,1,2,4,2,1,0,1,5,15,8
92,Array_0,6,10,5,2,7,3,9,3,3,4,3,6,5,4,8,0,6,1,6,5,6,3,2,3,5,3,2,3,3,5,3,2,3,4,5,6,4,3,2,5,4,6,5,7,1,5,6,8,3,3,5,2,11,13,13,13,2,7,5,6,9,18,0,8,13,5,5,2,10,7,11,9,6,14,0,4,1,19,2,2,8,9,9,4,3,9,8,0,8,4,0,8,0,2,0,1,2,5,22,6
93,Array_0,8,6,5,1,5,6,7,6,1,2,3,6,10,6,9,2,5,0,1,4,4,9,3,3,1,5,6,1,6,8,2,6,7,3,2,2,8,2,3,3,4,5,6,5,0,4,1,7,1,4,3,8,9,9,15,9,2,5,1,4,9,17,0,12,12,5,8,1,5,2,12,9,11,9,0,14,0,15,14,6,14,5,5,4,1,8,18,2,3,3,1,4,0,0,1,0,5,13,14,10
94,Array_0,9,7,1,3,2,6,3,8,5,5,6,10,5,4,7,3,4,1,8,5,5,6,6,2,9,2,5,4,7,6,4,5,5,5,2,4,4,3,4,11,4,2,4,8,2,4,1,5,2,1,3,4,11,12,11,7,0,4,1,9,16,12,0,12,9,6,6,0,3,4,12,11,8,4,1,8,0,13,8,5,6,4,6,5,3,5,15,0,9,7,0,5,6,0,0,1,3,3,11,3
95,Array_0,10,6,3,3,4,4,12,9,2,5,1,2,6,5,3,4,5,0,5,5,7,6,5,3,5,6,5,2,2,5,4,3,2,7,5,4,0,2,2,3,3,7,3,2,1,3,5,5,4,5,4,8,14,17,14,9,0,5,2,8,9,19,1,6,13,5,6,0,8,3,9,13,9,15,1,8,1,15,2,13,9,4,3,6,1,10,18,0,14,8,0,2,4,0,1,2,2,9,19,4
96,Array_0,8,6,3,4,6,6,7,5,0,4,1,5,7,5,8,8,1,0,3,9,4,5,2,1,6,3,3,4,3,4,6,3,2,5,5,2,2,6,1,8,3,2,6,4,1,4,4,7,2,3,4,6,11,8,13,15,1,8,1,8,20,15,0,9,7,3,11,0,14,6,10,8,4,8,0,9,0,13,10,9,6,5,5,8,1,4,11,0,12,4,2,5,2,0,1,3,4,4,10,9
97,Array_0,6,10,3,2,2,3,8,3,1,3,6,0,5,5,9,4,8,2,5,5,4,9,2,3,9,11,4,4,2,4,7,5,5,2,4,5,3,3,1,10,0,4,9,6,0,2,7,5,3,6,5,5,13,16,12,11,0,4,3,3,14,10,2,7,14,2,12,0,5,2,21,17,8,10,0,7,0,19,8,8,8,3,7,7,2,9,11,0,12,7,1,2,7,0,1,0,2,3,18,4
98,Array_0,7,5,2,6,2,2,10,4,4,7,2,3,8,7,7,4,3,0,3,4,13,3,5,5,2,2,5,2,6,6,5,2,5,2,3,5,6,1,5,7,2,6,6,10,0,2,2,3,1,3,3,2,20,9,18,14,2,4,2,9,18,8,1,3,11,7,10,0,2,7,11,11,11,8,0,7,0,17,10,3,7,4,5,13,3,4,13,0,2,3,0,6,4,2,0,0,3,5,14,6
99,Array_0,6,9,5,3,5,4,5,3,1,2,1,6,2,5,4,3,2,1,5,5,11,5,7,2,10,1,5,4,5,3,9,6,2,6,5,5,2,2,5,5,6,1,2,7,1,2,1,4,0,2,3,4,13,13,16,10,0,7,3,6,7,16,1,15,20,6,5,0,10,1,15,8,12,8,0,11,0,16,6,6,6,4,3,9,0,12,10,0,12,4,0,6,1,2,0,0,5,4,13,3
100,Array_0,8,6,3,1,4,4,5,9,1,2,3,2,2,2,11,4,10,0,6,3,3,12,3,3,8,6,8,4,8,6,8,2,5,4,5,4,3,1,3,8,5,4,6,8,0,4,7,6,3,5,4,5,14,8,17,6,2,5,3,4,14,15,0,9,9,5,8,0,10,3,12,9,5,10,0,7,0,11,9,6,5,2,11,12,3,4,7,0,12,10,1,7,4,1,0,0,5,5,13,5
101,Array_0,7,13,4,3,5,6,5,5,1,7,1,6,9,2,11,3,8,0,1,2,1,13,2,0,13,6,9,3,2,4,4,10,4,4,3,5,1,7,3,3,4,2,3,5,1,0,1,4,3,2,4,7,9,8,13,10,1,4,1,4,13,17,0,21,10,9,10,0,15,6,14,10,4,9,1,7,0,11,5,10,6,11,5,3,1,4,5,0,13,5,0,6,0,1,0,0,3,5,10,7
102,Array_0,4,3,2,7,3,4,7,1,4,1,6,6,6,7,6,0,13,0,6,6,6,3,2,2,5,4,6,2,6,10,6,1,3,5,8,3,9,3,2,4,7,5,3,6,0,3,3,10,6,6,5,1,14,13,7,11,2,5,0,5,13,16,0,9,17,3,12,1,12,2,11,6,10,10,0,9,0,15,4,2,5,8,10,10,1,7,7,0,12,6,0,5,4,1,1,0,4,4,15,8
103,Array_0,5,5,5,2,2,2,2,2,10,3,3,10,8,11,6,2,14,0,4,6,6,7,3,2,5,6,8,2,4,6,8,1,2,2,4,1,1,3,1,5,1,2,6,6,2,3,6,7,1,3,1,3,17,10,13,10,0,2,1,6,10,15,0,15,9,7,7,0,2,9,10,13,6,9,0,7,0,17,10,2,10,7,6,9,1,6,12,2,9,9,2,13,2,2,1,0,7,4,12,8
104,Array_0,5,6,5,1,2,8,3,8,2,3,5,4,4,6,9,4,10,0,5,5,4,6,4,3,9,1,4,1,6,0,5,3,5,6,2,7,5,3,2,3,2,5,6,4,1,6,5,5,2,1,3,4,18,14,10,6,0,5,1,3,14,9,1,9,17,1,8,1,13,6,22,12,6,10,0,9,0,11,7,6,6,5,7,8,1,3,8,0,10,3,1,8,4,0,0,0,5,7,18,6
105,Array_0,4,4,2,2,4,6,7,6,2,0,3,5,9,6,4,3,1,0,3,5,3,12,6,5,5,3,3,4,4,5,5,5,5,4,4,5,2,0,2,5,4,4,4,4,0,5,4,6,2,9,6,4,12,10,14,7,0,4,3,5,8,11,1,11,13,3,4,0,6,4,11,14,5,9,0,4,1,15,9,4,8,4,7,11,3,9,17,0,15,6,0,6,2,2,3,0,2,3,13,9
106,Array_0,5,11,2,2,2,5,4,3,2,6,3,4,3,5,7,5,6,2,10,5,6,12,3,3,5,5,5,2,5,2,9,1,4,2,3,5,1,4,4,6,2,11,7,2,0,3,6,6,1,3,5,6,17,16,10,8,2,9,0,4,18,17,0,12,13,5,8,1,11,5,5,9,5,13,0,9,1,22,3,4,14,4,9,10,0,5,10,0,12,6,1,7,4,1,0,1,4,4,16,6
107,Array_0,5,6,5,0,6,2,4,0,1,2,4,7,7,5,4,1,7,0,6,4,9,12,3,5,4,3,6,3,5,2,9,5,3,4,6,3,3,3,3,7,5,1,6,5,1,3,2,5,2,9,8,5,19,10,11,15,1,6,2,4,14,9,1,10,11,5,12,0,3,8,9,9,5,8,0,10,0,12,8,5,8,9,4,12,0,4,12,2,10,9,2,5,5,1,3,1,4,10,21,4
108,Array_0,4,5,11,4,2,6,5,2,2,2,1,4,5,4,2,1,7,0,4,9,7,7,2,2,3,1,3,2,3,4,4,5,4,2,5,4,5,2,4,5,3,4,4,4,0,4,1,6,3,6,2,5,14,9,8,12,0,2,1,6,12,8,1,12,14,3,12,0,7,8,11,14,6,14,0,5,0,18,7,7,8,13,9,11,0,2,9,1,15,3,0,4,1,0,0,0,3,1,13,1
109,Array_0,1,4,3,2,4,2,6,2,6,6,3,2,5,5,6,1,8,0,8,7,6,9,4,5,6,4,3,1,6,4,7,3,1,4,5,6,2,7,5,3,4,3,7,5,1,4,7,5,1,5,3,7,14,9,15,16,0,4,3,7,8,7,0,6,17,5,11,1,8,1,7,10,6,13,0,7,1,15,5,1,8,3,6,8,0,4,11,0,8,7,2,13,4,1,1,1,3,5,13,1
110,Array_0,6,6,5,0,2,4,6,5,5,1,4,2,7,5,9,6,7,0,6,4,2,8,3,3,6,4,6,4,5,5,6,5,4,7,1,5,3,2,4,6,3,1,6,9,0,2,3,5,3,5,2,7,18,14,12,13,2,2,2,6,4,13,0,13,17,3,7,0,11,7,17,13,8,9,1,7,1,16,9,7,5,3,5,7,3,10,12,0,9,1,0,3,3,3,0,1,3,5,15,13
111,Array_0,4,6,3,2,2,6,7,6,2,3,6,6,5,4,4,3,6,1,3,6,5,11,3,3,6,3,8,3,4,4,2,5,1,7,4,3,7,7,4,2,5,5,9,7,1,3,3,9,1,4,4,4,12,9,9,8,2,3,0,2,18,11,1,8,20,5,8,0,8,5,6,15,7,13,0,11,0,16,9,7,2,5,5,4,0,13,10,1,18,6,0,10,2,0,1,1,2,6,9,9
112,Array_0,7,8,4,4,1,2,5,1,6,6,2,2,3,8,9,3,3,0,5,2,7,8,3,2,3,4,12,4,1,5,3,3,3,6,4,2,3,8,1,9,5,5,4,4,0,4,2,1,1,5,4,6,11,11,13,11,0,3,2,3,13,7,1,7,9,5,12,1,10,5,7,13,4,5,0,4,0,11,15,7,6,6,10,8,2,5,10,2,19,5,0,7,5,2,1,0,2,4,20,6
113,Array_0,7,12,2,2,1,7,2,1,5,4,3,6,6,0,9,2,7,0,6,3,5,7,2,3,12,7,9,2,5,2,2,6,7,2,4,5,4,2,3,4,9,4,7,5,3,6,6,4,2,6,5,7,14,10,11,5,2,6,2,3,16,10,0,4,12,7,10,0,5,3,12,10,5,9,1,11,1,12,5,10,5,7,6,13,0,5,16,1,10,3,0,2,4,0,0,3,6,6,14,6
114,Array_0,5,5,2,1,4,3,4,4,4,2,3,3,6,2,9,2,10,0,3,0,10,9,4,5,8,4,5,4,2,7,8,2,2,6,6,9,4,4,6,3,6,6,4,6,0,7,6,3,2,7,7,8,12,9,14,8,0,3,2,5,11,13,0,7,15,5,10,0,7,6,11,11,2,12,0,8,1,22,7,8,12,8,8,8,0,6,5,1,15,4,3,2,3,1,3,2,5,5,15,6
115,Array_0,5,6,2,2,5,3,4,6,3,7,0,6,7,5,8,0,6,0,6,2,8,6,3,1,7,1,7,2,7,5,10,1,5,7,5,5,1,5,3,5,3,3,5,5,1,3,10,1,5,3,7,4,15,9,16,5,1,3,3,4,11,11,0,9,21,4,11,0,6,2,13,10,5,6,0,7,0,24,5,4,14,10,6,9,1,1,8,0,17,4,2,10,4,1,1,0,4,10,13,8
116,Array_0,2,10,4,1,6,2,6,4,3,4,2,5,7,4,6,4,10,0,2,6,8,11,4,0,10,6,5,4,7,8,5,3,8,9,8,3,4,5,2,7,1,3,4,6,1,2,2,3,2,4,4,2,12,7,13,10,2,7,2,3,10,11,1,15,8,6,10,0,6,4,8,12,10,9,0,13,1,14,3,4,12,7,2,5,1,8,11,0,11,10,1,11,3,1,3,0,3,6,13,5
117,Array_0,9,5,6,4,3,9,5,4,3,0,5,8,7,2,6,2,8,0,8,4,5,3,3,3,5,1,4,4,7,6,2,4,5,7,5,6,2,4,3,7,2,5,5,7,1,2,1,6,1,2,2,6,9,16,15,7,1,4,0,5,12,14,0,9,10,4,16,0,7,3,11,13,4,9,0,12,0,27,6,7,6,9,7,7,0,5,11,1,13,6,0,8,4,0,2,0,4,4,14,3
118,Array_0,6,10,1,2,2,3,4,4,4,6,5,10,7,2,3,2,3,0,3,5,5,6,3,5,5,0,12,3,5,6,6,2,3,6,7,3,0,4,2,5,4,2,4,11,0,8,5,6,2,5,1,2,20,9,8,13,1,8,2,4,9,13,0,10,22,2,6,0,7,4,11,9,3,7,0,9,1,11,9,7,10,6,3,6,0,9,17,0,10,7,2,8,3,2,0,1,5,7,17,6
119,Array_0,4,6,5,2,3,3,6,6,1,4,2,4,3,5,3,2,4,0,2,6,4,4,6,7,8,6,5,4,6,5,4,3,0,7,5,2,3,3,5,9,3,3,7,3,3,5,7,8,2,2,2,4,11,13,8,6,0,6,2,5,7,14,0,9,12,5,10,0,4,5,9,11,4,7,0,13,0,12,7,9,6,6,5,11,1,11,10,1,8,9,0,5,4,1,0,1,4,5,15,10
120,Array_0,4,11,4,3,5,9,5,4,5,2,6,7,4,9,16,7,7,0,4,7,4,8,2,1,6,2,9,3,6,4,4,2,3,1,3,3,2,3,2,5,5,8,7,3,2,4,7,6,1,3,3,6,20,8,13,11,2,4,2,7,14,20,0,18,8,7,7,0,5,4,13,7,7,13,0,11,0,18,9,4,7,6,10,6,0,3,12,2,11,3,0,2,5,2,1,1,5,8,7,3
121,Array_0,6,8,4,2,2,3,3,4,3,8,5,3,4,6,5,4,7,0,4,2,8,5,6,3,6,3,4,2,4,5,3,3,5,9,7,3,3,6,3,7,3,4,4,3,0,3,4,7,3,2,5,6,15,8,13,11,0,5,0,3,11,18,0,11,11,7,15,0,9,4,18,15,5,6,0,11,0,13,7,2,7,3,4,13,2,3,14,0,9,3,0,7,5,0,3,0,5,6,17,2
122,Array_0,9,3,6,2,1,3,4,5,5,3,2,4,3,12,3,2,5,0,5,6,6,8,2,5,7,4,10,6,3,3,6,2,3,3,2,5,1,6,6,5,4,3,7,7,1,2,3,5,4,7,4,5,15,10,15,14,0,4,2,6,11,12,0,11,13,8,5,0,8,2,21,14,7,8,0,11,0,15,4,7,7,4,5,7,0,10,13,0,12,6,0,7,4,1,1,0,6,3,9,7
123,Array_0,13,3,6,2,3,6,4,2,5,2,2,4,2,5,4,4,7,1,8,8,4,8,3,6,6,2,11,5,6,12,7,3,2,5,9,6,2,1,8,7,4,1,4,12,0,2,2,6,0,3,4,5,17,6,12,4,2,5,5,5,10,6,1,19,12,10,8,0,12,2,9,11,6,8,1,6,1,10,7,2,7,4,6,3,1,3,13,4,13,4,1,9,5,2,0,0,7,7,9,8
124,Array_0,8,6,2,3,3,5,6,4,5,3,2,6,6,8,5,2,8,1,1,4,2,12,4,3,9,3,4,5,7,5,3,2,1,0,7,5,2,4,3,11,5,3,8,5,4,1,9,6,4,3,1,6,10,5,17,8,1,7,5,3,4,12,0,15,15,11,7,0,9,4,6,10,6,11,0,4,1,14,5,3,11,6,15,4,0,7,20,0,13,7,0,8,1,1,1,2,3,4,13,5
125,Array_0,8,17,4,1,5,3,6,6,1,2,0,7,6,6,11,6,6,0,7,3,1,5,6,4,8,2,9,5,5,6,6,0,2,3,5,11,2,2,2,8,5,4,5,5,0,3,4,9,3,5,2,9,15,7,15,10,0,2,1,4,9,12,0,12,10,4,7,0,10,6,16,11,10,6,0,12,0,22,13,4,10,5,7,8,1,7,13,2,9,5,0,5,7,0,0,0,10,5,14,6
126,Array_0,4,5,2,4,0,2,10,3,4,2,2,5,1,2,8,1,11,0,4,2,2,7,6,2,3,4,7,2,6,5,8,6,3,5,3,4,2,1,3,8,2,3,10,6,1,4,2,8,0,3,4,2,9,7,6,6,3,3,3,4,4,13,0,16,16,4,11,0,8,6,12,10,6,11,2,7,0,17,3,9,9,8,8,11,2,7,15,1,11,7,2,6,3,2,1,0,4,6,14,6
127,Array_0,4,7,7,3,3,7,8,1,1,4,4,5,10,10,7,1,3,0,1,5,1,11,5,4,2,4,6,2,2,9,6,1,3,5,3,3,1,4,2,2,1,0,1,2,3,3,4,4,2,6,6,3,12,11,14,9,0,7,0,6,16,12,0,9,12,5,10,0,7,3,13,14,2,6,0,10,1,14,7,9,10,5,5,7,2,5,13,1,9,5,1,4,4,0,2,1,3,4,10,6
128,Array_0,6,9,1,5,2,4,7,3,5,2,4,4,5,2,6,4,8,0,5,7,11,3,3,2,10,7,6,1,4,5,10,4,6,6,5,4,2,4,1,4,3,3,8,3,0,7,5,8,3,2,2,8,16,11,17,11,1,3,3,5,11,10,1,12,12,6,15,0,7,3,7,14,4,13,0,9,0,18,3,7,8,7,9,4,0,7,11,3,10,6,1,12,1,3,2,0,3,7,13,8
129,Array_0,11,7,2,5,5,5,6,4,3,5,3,3,1,7,8,3,4,0,5,3,5,9,4,3,4,7,6,5,5,8,3,7,4,4,5,7,1,4,3,7,5,4,8,2,1,6,3,11,1,2,5,4,18,8,16,10,2,7,4,7,9,13,1,10,20,6,9,0,8,8,10,12,10,8,0,12,0,15,11,7,9,7,9,10,0,6,15,0,13,7,0,6,4,1,0,0,1,8,10,4
130,Array_0,6,4,5,3,2,5,8,3,3,4,3,7,5,6,7,2,9,0,3,5,7,4,3,3,6,1,4,3,5,6,6,0,5,2,6,5,0,4,0,2,6,9,7,6,1,3,7,10,5,4,6,6,15,13,13,7,1,5,3,4,4,14,1,10,12,1,12,0,8,6,13,13,8,11,1,8,1,13,11,6,11,4,5,9,0,5,10,0,14,7,0,8,3,0,0,2,3,6,12,6
